order_nr,status,mp_code,is_assigned_user,has_customized_items,psku_code,sku,partner_sku,parent_sku,item_barcode,title,image_key,image_url,brand,size,images,purchase_item_nr,received_at,updated_at,target_shipped_at,price,currency_code,partner_barcodes,cancellation_reason,enable_extra_cancellation_reasons,shipment_created_at,item_status,shipment_nr
NSAI70012163064,delivered,noon,False,False,a8cfcde6d35b621591e9f6ed9671c8aa,ZE591002DBB2E5F80B35CZ-1,Z.17704621264793444.1,ZE591002DBB2E5F80B35CZ,,AOi Matcha Japanese Pure Matcha Powder 100g x 2 | Premium Authentic Green Matcha,8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg,https://z.nooncdn.com/products/tr:n-t_120/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg,aoi,100,"['https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/f434f8dc-75ed-4ee1-832a-0e4c45c528f9.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/b17c19d2-9c60-49c1-a379-5ef415bf4f69.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d72f7d10-9f07-488b-b169-4012159a5e2d.jpg']",NSAI70012163064-1-P1,2026-07-04 17:02:14+03:00,2026-07-05 12:36:46+03:00,2026-07-07 11:00:00+03:00,149.0,sar,null,,False,2026-07-04 19:02:14+03:00,delivered,PH28327909213S
NSAI70052246042,delivered,noon,False,False,ab18b5f85404798e86a423a75c2eecfa,ZAAECD40C12DDDBF75F80Z-1,20108008,ZAAECD40C12DDDBF75F80Z,6285074002974,Bepanthen Moisturizing Cream 30 ml,pzsku/ZAAECD40C12DDDBF75F80Z/45/1756126104/bebab778-f6e2-401b-b477-5a34bbdf4753.jpg,https://z.nooncdn.com/products/tr:n-t_120/pzsku/ZAAECD40C12DDDBF75F80Z/45/1756126104/bebab778-f6e2-401b-b477-5a34bbdf4753.jpg,bepanthen,,"['https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZAAECD40C12DDDBF75F80Z/45/1756126104/bebab778-f6e2-401b-b477-5a34bbdf4753.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZAAECD40C12DDDBF75F80Z/45/1756125890/e922e484-7b1f-4f7f-95f7-bf2188d5c3c5.jpg']",NSAI70052246042-2-P1,2026-07-04 11:19:48+03:00,2026-07-05 12:36:46+03:00,2026-07-07 11:00:00+03:00,25.99,sar,null,,False,2026-07-04 12:44:29+03:00,delivered,PH29414980613S
NSAI70058690160,delivered,noon,False,False,a8cfcde6d35b621591e9f6ed9671c8aa,ZE591002DBB2E5F80B35CZ-1,Z.17704621264793444.1,ZE591002DBB2E5F80B35CZ,,AOi Matcha Japanese Pure Matcha Powder 100g x 2 | Premium Authentic Green Matcha,8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg,https://z.nooncdn.com/products/tr:n-t_120/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg,aoi,100,"['https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/f434f8dc-75ed-4ee1-832a-0e4c45c528f9.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/b17c19d2-9c60-49c1-a379-5ef415bf4f69.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d72f7d10-9f07-488b-b169-4012159a5e2d.jpg']",NSAI70058690160-1-P1,2026-07-04 22:18:04+03:00,2026-07-05 12:36:46+03:00,2026-07-07 12:00:00+03:00,149.0,sar,null,,False,2026-07-05 09:39:49+03:00,delivered,PH22951878687S
NSAI70064580294,delivered,noon,False,False,a7a87143d2731fbfbf5eb2505217183a,Z83CF89B3821744BA53C7Z-1,20211016,Z83CF89B3821744BA53C7Z,,Dazy Moroccan Tabrikma 500ml – Deep Nourishing Moroccan Body Care Formula,pzsku/Z83CF89B3821744BA53C7Z/45/_/1787658312/84595338-ec60-44d2-b248-ef938153877d.jpg,https://z.nooncdn.com/products/tr:n-t_120/pzsku/Z83CF89B3821744BA53C7Z/45/_/1787658312/84595338-ec60-44d2-b248-ef938153877d.jpg,dazy,,"['https://z.nooncdn.com/products/tr:n-t_800/pzsku/Z83CF89B3821744BA53C7Z/45/_/1787658312/84595338-ec60-44d2-b248-ef938153877d.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/Z83CF89B3821744BA53C7Z/45/_/1787658312/828cc9a3-6bac-4592-9bc1-dbc3e2dfad95.jpg']",NSAI70064580294-5-P1,2026-07-05 00:48:48+03:00,2026-07-05 12:36:46+03:00,2026-07-07 11:00:00+03:00,46.7,sar,null,,False,2026-07-05 09:36:58+03:00,delivered,PH29693266949S
NSAI70069975762,delivered,noon,False,False,abc813ef8a9ea3ba9945e652637a46ca,ZDDBDBC84A8B5F70109ECZ-1,10501140,ZDDBDBC84A8B5F70109ECZ,8692582210681,Rise Blueberry Flavored Drink 300 g,pzsku/ZDDBDBC84A8B5F70109ECZ/45/1755590159/c75ea633-0678-4e7a-919e-d7a027164cee.jpg,https://z.nooncdn.com/products/tr:n-t_120/pzsku/ZDDBDBC84A8B5F70109ECZ/45/1755590159/c75ea633-0678-4e7a-919e-d7a027164cee.jpg,rise,,['https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZDDBDBC84A8B5F70109ECZ/45/1755590159/c75ea633-0678-4e7a-919e-d7a027164cee.jpg'],NSAI70069975762-2-P1,2026-07-05 08:45:30+03:00,2026-07-05 12:36:46+03:00,2026-07-07 11:00:00+03:00,43.5,sar,null,,False,2026-07-05 09:38:47+03:00,delivered,PH24546190190S
NSAI70002409052,delivered,noon,False,False,ab96588d7087d39c4b30d2574ef6fe2a,Z474938542E6424450163Z-1,10101046,Z474938542E6424450163Z,,Al-Hekma Madina Herb 80 g – Natural Traditional Herbal Drink Mix,pzsku/Z474938542E6424450163Z/45/1764146378/f5961143-57a9-4f9e-8325-b101bad5e943.jpg,https://z.nooncdn.com/products/tr:n-t_120/pzsku/Z474938542E6424450163Z/45/1764146378/f5961143-57a9-4f9e-8325-b101bad5e943.jpg,elhekma,,['https://z.nooncdn.com/products/tr:n-t_800/pzsku/Z474938542E6424450163Z/45/1764146378/f5961143-57a9-4f9e-8325-b101bad5e943.jpg'],NSAI70002409052-1-P1,2026-07-03 04:41:44+03:00,2026-07-04 12:33:52+03:00,2026-07-06 12:00:00+03:00,40.0,sar,null,,False,2026-07-03 18:55:13+03:00,delivered,PH27370290894S
NSAI70041863142,delivered,noon,False,False,a8cfcde6d35b621591e9f6ed9671c8aa,ZE591002DBB2E5F80B35CZ-1,Z.17704621264793444.1,ZE591002DBB2E5F80B35CZ,,AOi Matcha Japanese Pure Matcha Powder 100g x 2 | Premium Authentic Green Matcha,8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg,https://z.nooncdn.com/products/tr:n-t_120/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg,aoi,100,"['https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/f434f8dc-75ed-4ee1-832a-0e4c45c528f9.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/b17c19d2-9c60-49c1-a379-5ef415bf4f69.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d72f7d10-9f07-488b-b169-4012159a5e2d.jpg']",NSAI70041863142-1-P1,2026-07-03 00:47:09+03:00,2026-07-04 12:33:52+03:00,2026-07-06 11:00:00+03:00,149.0,sar,null,,False,2026-07-03 18:54:36+03:00,delivered,PH21777385089S
NSAI70060251118,delivered,noon,False,False,a8cfcde6d35b621591e9f6ed9671c8aa,ZE591002DBB2E5F80B35CZ-1,Z.17704621264793444.1,ZE591002DBB2E5F80B35CZ,,AOi Matcha Japanese Pure Matcha Powder 100g x 2 | Premium Authentic Green Matcha,8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg,https://z.nooncdn.com/products/tr:n-t_120/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg,aoi,100,"['https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/f434f8dc-75ed-4ee1-832a-0e4c45c528f9.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/b17c19d2-9c60-49c1-a379-5ef415bf4f69.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d72f7d10-9f07-488b-b169-4012159a5e2d.jpg']",NSAI70060251118-1-P1,2026-07-03 07:38:42+03:00,2026-07-04 12:33:52+03:00,2026-07-06 11:00:00+03:00,149.0,sar,null,,False,2026-07-03 18:53:48+03:00,delivered,PH23378637942S
NSAI70035258770,delivered,noon,False,False,a7a87143d2731fbfbf5eb2505217183a,Z83CF89B3821744BA53C7Z-1,20211016,Z83CF89B3821744BA53C7Z,,Dazy Moroccan Tabrikma 500ml – Deep Nourishing Moroccan Body Care Formula,pzsku/Z83CF89B3821744BA53C7Z/45/_/1787658312/84595338-ec60-44d2-b248-ef938153877d.jpg,https://z.nooncdn.com/products/tr:n-t_120/pzsku/Z83CF89B3821744BA53C7Z/45/_/1787658312/84595338-ec60-44d2-b248-ef938153877d.jpg,dazy,,"['https://z.nooncdn.com/products/tr:n-t_800/pzsku/Z83CF89B3821744BA53C7Z/45/_/1787658312/84595338-ec60-44d2-b248-ef938153877d.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/Z83CF89B3821744BA53C7Z/45/_/1787658312/828cc9a3-6bac-4592-9bc1-dbc3e2dfad95.jpg']",NSAI70035258770-1-P1,2026-07-01 21:03:09+03:00,2026-07-02 12:03:27+03:00,2026-07-05 12:00:00+03:00,24.96,sar,null,,False,2026-07-02 10:47:10+03:00,delivered,PH27111357857S
NSAI70043679952,delivered,noon,False,False,a2483ab90de23c4fa1ab12314898b9da,Z5C0C1B686EF8A6CFB1FFZ-1,20401021,Z5C0C1B686EF8A6CFB1FFZ,,Akpi Oil – 60ml,pzsku/Z5C0C1B686EF8A6CFB1FFZ/45/_/1785424188/e2f79ace-ff2c-4b03-ab9c-2b4983317a4d.jpg,https://z.nooncdn.com/products/tr:n-t_120/pzsku/Z5C0C1B686EF8A6CFB1FFZ/45/_/1785424188/e2f79ace-ff2c-4b03-ab9c-2b4983317a4d.jpg,fayfa,,"['https://z.nooncdn.com/products/tr:n-t_800/pzsku/Z5C0C1B686EF8A6CFB1FFZ/45/_/1785424188/e2f79ace-ff2c-4b03-ab9c-2b4983317a4d.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/Z5C0C1B686EF8A6CFB1FFZ/45/_/1785424204/84fc8b99-015f-45c4-b5ae-26ed0feb8e85.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/Z5C0C1B686EF8A6CFB1FFZ/45/_/1785424219/809afd8e-d860-4096-bfc0-9089e0b38ca6.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/Z5C0C1B686EF8A6CFB1FFZ/45/_/1785424252/46840046-cd09-46cf-ad32-e4139db5e3ee.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/Z5C0C1B686EF8A6CFB1FFZ/45/_/1785424258/5face626-6902-4f3d-a72e-e29f07a82b31.jpg']",NSAI70043679952-2-P1,2026-07-01 15:03:58+03:00,2026-07-02 12:03:27+03:00,2026-07-05 12:00:00+03:00,49.9,sar,null,,False,2026-07-01 18:01:34+03:00,delivered,PH24623098851S
NSAI70069398420,delivered,noon,False,False,a8cfcde6d35b621591e9f6ed9671c8aa,ZE591002DBB2E5F80B35CZ-1,Z.17704621264793444.1,ZE591002DBB2E5F80B35CZ,,AOi Matcha Japanese Pure Matcha Powder 100g x 2 | Premium Authentic Green Matcha,8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg,https://z.nooncdn.com/products/tr:n-t_120/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg,aoi,100,"['https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/f434f8dc-75ed-4ee1-832a-0e4c45c528f9.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/b17c19d2-9c60-49c1-a379-5ef415bf4f69.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d72f7d10-9f07-488b-b169-4012159a5e2d.jpg']",NSAI70069398420-5-P1,2026-07-01 15:17:09+03:00,2026-07-02 12:03:27+03:00,2026-07-05 11:00:00+03:00,149.0,sar,null,,False,2026-07-01 18:00:51+03:00,delivered,PH22179119415S
NSAI70001701172,delivered,noon,False,False,a1eeefe561eb58789db1a8d796d0e86a,ZBE614E6BD123567F3C06Z-1,10102096,ZBE614E6BD123567F3C06Z,653871977096,Zaadana Organic Chia Seeds  250 gm,pzsku/ZBE614E6BD123567F3C06Z/45/1752408722/37e28913-59a1-43d6-92c1-52dd62be10b3.jpg,https://z.nooncdn.com/products/tr:n-t_120/pzsku/ZBE614E6BD123567F3C06Z/45/1752408722/37e28913-59a1-43d6-92c1-52dd62be10b3.jpg,zaadana,,['https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZBE614E6BD123567F3C06Z/45/1752408722/37e28913-59a1-43d6-92c1-52dd62be10b3.jpg'],NSAI70001701172-1-P1,2026-07-02 08:35:25+03:00,2026-07-02 12:03:26+03:00,2026-07-05 12:00:00+03:00,33.01,sar,null,,False,2026-07-02 10:42:21+03:00,delivered,PH29660196597S
NSAI70001701172,delivered,noon,False,False,a1eeefe561eb58789db1a8d796d0e86a,ZBE614E6BD123567F3C06Z-1,10102096,ZBE614E6BD123567F3C06Z,653871977096,Zaadana Organic Chia Seeds  250 gm,pzsku/ZBE614E6BD123567F3C06Z/45/1752408722/37e28913-59a1-43d6-92c1-52dd62be10b3.jpg,https://z.nooncdn.com/products/tr:n-t_120/pzsku/ZBE614E6BD123567F3C06Z/45/1752408722/37e28913-59a1-43d6-92c1-52dd62be10b3.jpg,zaadana,,['https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZBE614E6BD123567F3C06Z/45/1752408722/37e28913-59a1-43d6-92c1-52dd62be10b3.jpg'],NSAI70001701172-2-P1,2026-07-02 08:35:25+03:00,2026-07-02 12:03:26+03:00,2026-07-05 12:00:00+03:00,33.01,sar,null,,False,2026-07-02 10:42:21+03:00,delivered,PH29660196597S
NSAI70030198924,delivered,noon,False,False,a8cfcde6d35b621591e9f6ed9671c8aa,ZE591002DBB2E5F80B35CZ-1,Z.17704621264793444.1,ZE591002DBB2E5F80B35CZ,,AOi Matcha Japanese Pure Matcha Powder 100g x 2 | Premium Authentic Green Matcha,8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg,https://z.nooncdn.com/products/tr:n-t_120/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg,aoi,100,"['https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/f434f8dc-75ed-4ee1-832a-0e4c45c528f9.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/b17c19d2-9c60-49c1-a379-5ef415bf4f69.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d72f7d10-9f07-488b-b169-4012159a5e2d.jpg']",NSAI70030198924-1-P1,2026-07-02 00:42:49+03:00,2026-07-02 12:03:26+03:00,2026-07-05 11:00:00+03:00,149.0,sar,null,,False,2026-07-02 10:43:56+03:00,delivered,PH21772062476S
NSAI60047036315,delivered,noon,False,False,a8cfcde6d35b621591e9f6ed9671c8aa,ZE591002DBB2E5F80B35CZ-1,Z.17704621264793444.1,ZE591002DBB2E5F80B35CZ,,AOi Matcha Japanese Pure Matcha Powder 100g x 2 | Premium Authentic Green Matcha,8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg,https://z.nooncdn.com/products/tr:n-t_120/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg,aoi,100,"['https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/f434f8dc-75ed-4ee1-832a-0e4c45c528f9.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/b17c19d2-9c60-49c1-a379-5ef415bf4f69.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d72f7d10-9f07-488b-b169-4012159a5e2d.jpg']",NSAI60047036315-1-P1,2026-06-30 20:05:46+03:00,2026-07-01 11:40:09+03:00,2026-07-04 12:00:00+03:00,149.0,sar,null,,False,2026-07-01 10:07:57+03:00,delivered,PH25183134184S
NSAI60070455844,delivered,noon,False,False,a8cfcde6d35b621591e9f6ed9671c8aa,ZE591002DBB2E5F80B35CZ-1,Z.17704621264793444.1,ZE591002DBB2E5F80B35CZ,,AOi Matcha Japanese Pure Matcha Powder 100g x 2 | Premium Authentic Green Matcha,8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg,https://z.nooncdn.com/products/tr:n-t_120/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg,aoi,100,"['https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/f434f8dc-75ed-4ee1-832a-0e4c45c528f9.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/b17c19d2-9c60-49c1-a379-5ef415bf4f69.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d72f7d10-9f07-488b-b169-4012159a5e2d.jpg']",NSAI60070455844-1-P1,2026-06-30 21:29:06+03:00,2026-07-01 11:40:09+03:00,2026-07-04 11:00:00+03:00,149.0,sar,null,,False,2026-07-01 10:07:31+03:00,delivered,PH27119984033S
NSAI60074682653,delivered,noon,False,False,a8cfcde6d35b621591e9f6ed9671c8aa,ZE591002DBB2E5F80B35CZ-1,Z.17704621264793444.1,ZE591002DBB2E5F80B35CZ,,AOi Matcha Japanese Pure Matcha Powder 100g x 2 | Premium Authentic Green Matcha,8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg,https://z.nooncdn.com/products/tr:n-t_120/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg,aoi,100,"['https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/f434f8dc-75ed-4ee1-832a-0e4c45c528f9.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/b17c19d2-9c60-49c1-a379-5ef415bf4f69.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d72f7d10-9f07-488b-b169-4012159a5e2d.jpg']",NSAI60074682653-1-P1,2026-07-01 01:42:52+03:00,2026-07-01 11:40:09+03:00,2026-07-04 12:00:00+03:00,149.0,sar,null,,False,2026-07-01 10:08:19+03:00,delivered,PH25654920400S
NSAI70005581235,delivered,noon,False,False,a8cfcde6d35b621591e9f6ed9671c8aa,ZE591002DBB2E5F80B35CZ-1,Z.17704621264793444.1,ZE591002DBB2E5F80B35CZ,,AOi Matcha Japanese Pure Matcha Powder 100g x 2 | Premium Authentic Green Matcha,8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg,https://z.nooncdn.com/products/tr:n-t_120/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg,aoi,100,"['https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/f434f8dc-75ed-4ee1-832a-0e4c45c528f9.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/b17c19d2-9c60-49c1-a379-5ef415bf4f69.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d72f7d10-9f07-488b-b169-4012159a5e2d.jpg']",NSAI70005581235-2-P1,2026-07-01 09:40:46+03:00,2026-07-01 11:40:09+03:00,2026-07-04 12:00:00+03:00,149.0,sar,null,,False,2026-07-01 10:09:05+03:00,delivered,PH24566453869S
NSAI70099488028,delivered,noon,False,False,a7a87143d2731fbfbf5eb2505217183a,Z83CF89B3821744BA53C7Z-1,20211016,Z83CF89B3821744BA53C7Z,,Dazy Moroccan Tabrikma 500ml – Deep Nourishing Moroccan Body Care Formula,pzsku/Z83CF89B3821744BA53C7Z/45/_/1787658312/84595338-ec60-44d2-b248-ef938153877d.jpg,https://z.nooncdn.com/products/tr:n-t_120/pzsku/Z83CF89B3821744BA53C7Z/45/_/1787658312/84595338-ec60-44d2-b248-ef938153877d.jpg,dazy,,"['https://z.nooncdn.com/products/tr:n-t_800/pzsku/Z83CF89B3821744BA53C7Z/45/_/1787658312/84595338-ec60-44d2-b248-ef938153877d.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/Z83CF89B3821744BA53C7Z/45/_/1787658312/828cc9a3-6bac-4592-9bc1-dbc3e2dfad95.jpg']",NSAI70099488028-2-P1,2026-07-01 03:23:28+03:00,2026-07-01 11:40:09+03:00,2026-07-04 12:00:00+03:00,24.96,sar,null,,False,2026-07-01 10:08:50+03:00,delivered,PH23358037601S
